"student_id","school_id","grade","reading_time_home","parent_education","school_type","gender","birth_months","n_siblings","ses_index","naplan_reading_score"
2559,10,"Year 7",60,"Certificate/Diploma","Catholic","Male","Sep",1,0.59,555
2560,37,"Year 7",50,"Certificate/Diploma","Government","Female","Mar",0,1.18,742
2561,11,"Year 7",20,"Bachelor degree","Government","Female","Dec",2,0.75,566
2562,9,"Year 7",10,"Year 12","Catholic","Male","Sep",2,0.99,553
2563,27,"Year 7",0,"Bachelor degree","Government","Male","May",2,-0.01,580
2564,50,"Year 7",120,"Certificate/Diploma","Government","Male","Dec",2,0.91,800
2565,3,"Year 5",5,"Year 10 or below","Government","Male","Oct",1,-1.02,477
2566,38,"Year 7",40,"Bachelor degree","Government","Male","Sep",3,1.41,678
2567,53,"Year 5",15,"Year 12","Government","Male","Aug",2,0.14,589
2568,22,"Year 3",40,"Year 10 or below","Government","Female","Dec",1,-0.33,518
2569,60,"Year 9",30,"Bachelor degree","Government","Male","Jan",1,1.55,590
2570,38,"Year 7",20,"Year 12","Government","Male","Jan",1,0.92,596
2571,17,"Year 7",105,"Year 12","Independent","Male","Mar",2,0.73,744
2572,44,"Year 5",0,"Postgraduate","Independent","Male","Oct",0,3.01,664
2573,22,"Year 9",30,"Certificate/Diploma","Government","Male","Nov",2,0.16,720
2574,58,"Year 5",30,"Postgraduate","Government","Male","Dec",1,1.68,585
2575,22,"Year 3",30,"Year 12","Government","Female","Nov",1,0.53,484
2576,50,"Year 3",0,"Year 12","Government","Male","Jul",1,0.06,429
2577,25,"Year 5",0,"Certificate/Diploma","Government","Male","Feb",2,1.09,491
2578,6,"Year 5",20,"Certificate/Diploma","Government","Male","Jan",0,0.22,475
2579,48,"Year 3",25,"Certificate/Diploma","Government","Female","Oct",1,0.13,428
2580,7,"Year 5",0,"Certificate/Diploma","Catholic","Male","Dec",4,-0.11,500
2581,44,"Year 7",0,"Year 12","Independent","Male","Oct",4,1.27,552
2582,37,"Year 9",15,"Postgraduate","Government","Male","Jun",2,0.78,654
2583,55,"Year 3",5,"Certificate/Diploma","Government","Male","Aug",5,-0.12,439
2584,41,"Year 7",30,"Year 10 or below","Government","Male","Mar",1,-0.64,513
2585,42,"Year 5",40,"Year 10 or below","Government","Female","Sep",2,-1.03,614
2586,41,"Year 3",55,"Year 12","Government","Female","Jul",2,-0.45,353
2587,6,"Year 9",40,"Certificate/Diploma","Government","Male","Feb",1,0.96,636
2588,45,"Year 7",25,"Year 10 or below","Government","Female","Feb",1,-0.06,545
2589,43,"Year 5",10,"Year 12","Government","Female","Mar",1,-0.6,488
2590,26,"Year 3",15,"Bachelor degree","Government","Female","Jul",3,0.65,431
2591,15,"Year 5",5,"Bachelor degree","Government","Male","Jan",2,1.5,480
2592,52,"Year 7",55,"Certificate/Diploma","Government","Female","Nov",2,0.39,556
2593,45,"Year 5",10,"Year 12","Government","Female","Mar",1,-0.13,475
2594,3,"Year 5",35,"Bachelor degree","Government","Female","Jul",2,1.35,571
2595,7,"Year 7",80,"Year 12","Catholic","Female","Jun",1,0.91,732
2596,2,"Year 9",10,"Bachelor degree","Independent","Female","Jan",2,2.41,713
2597,37,"Year 3",0,"Certificate/Diploma","Government","Female","Aug",2,0.06,436
2598,23,"Year 5",15,"Postgraduate","Independent","Male","Nov",4,2.41,614
2599,48,"Year 7",10,"Year 12","Government","Female","Jul",2,-0.39,484
2600,28,"Year 7",10,"Year 12","Independent","Male","Mar",1,0.57,625
2601,32,"Year 7",45,"Certificate/Diploma","Catholic","Male","May",1,0.12,532
2602,29,"Year 5",0,"Bachelor degree","Government","Male","Jul",5,0.54,568
2603,36,"Year 7",10,"Year 10 or below","Catholic","Male","Apr",2,-0.36,536
2604,36,"Year 3",45,"Certificate/Diploma","Catholic","Female","Jan",2,0.46,474
2605,27,"Year 3",0,"Year 12","Government","Female","Jul",2,-0.87,418
2606,48,"Year 3",5,"Year 12","Government","Female","Feb",1,-0.68,444
2607,38,"Year 3",30,"Year 12","Government","Female","Oct",1,-0.26,376
2608,55,"Year 7",20,"Bachelor degree","Government","Male","May",3,1.83,694
2609,58,"Year 5",40,"Bachelor degree","Government","Female","Feb",1,1.33,629
2610,23,"Year 9",35,"Bachelor degree","Independent","Female","Oct",1,1.44,796
2611,26,"Year 7",0,"Certificate/Diploma","Government","Female","Nov",1,0.27,552
2612,3,"Year 9",5,"Bachelor degree","Government","Female","Nov",5,0.35,666
2613,49,"Year 3",10,"Certificate/Diploma","Independent","Male","Mar",1,0.2,486
2614,46,"Year 3",0,"Year 10 or below","Independent","Female","Aug",5,-0.2,492
2615,19,"Year 3",30,"Bachelor degree","Government","Male","Feb",2,0.61,479
2616,36,"Year 5",0,"Year 10 or below","Catholic","Male","Mar",3,-1.03,501
2617,25,"Year 9",5,"Year 10 or below","Government","Female","Oct",2,-0.36,545
2618,26,"Year 5",0,"Year 10 or below","Government","Female","Mar",3,-1.53,472
2619,30,"Year 7",15,"Certificate/Diploma","Catholic","Female","Oct",2,-0.42,599
2620,38,"Year 9",30,"Bachelor degree","Government","Male","Apr",3,0.56,664
2621,32,"Year 9",10,"Year 10 or below","Catholic","Male","Sep",3,-0.88,626
2622,16,"Year 3",25,"Year 12","Independent","Male","Feb",2,0.85,493
2623,55,"Year 9",10,"Postgraduate","Government","Female","Sep",2,2.23,679
2624,15,"Year 5",30,"Year 12","Government","Female","Dec",4,0.66,547
2625,20,"Year 9",10,"Year 12","Government","Female","Aug",1,1.47,631
2626,56,"Year 9",5,"Year 12","Catholic","Male","Nov",1,1.22,584
2627,56,"Year 9",55,"Year 10 or below","Catholic","Male","Jul",2,-0.44,729
2628,15,"Year 9",20,"Bachelor degree","Government","Female","Jul",0,1.05,663
2629,11,"Year 3",45,"Postgraduate","Government","Female","Mar",1,1.51,383
2630,30,"Year 5",15,"Year 10 or below","Catholic","Male","Nov",3,-0.28,516
2631,24,"Year 9",25,"Year 10 or below","Independent","Male","Dec",1,-0.19,648
2632,53,"Year 7",5,"Year 12","Government","Male","May",2,0.03,582
2633,44,"Year 7",10,"Year 10 or below","Independent","Female","Mar",2,-0.84,627
2634,44,"Year 5",15,"Bachelor degree","Independent","Female","Jan",1,2.37,613
2635,19,"Year 3",0,"Year 12","Government","Female","Mar",2,-0.69,448
2636,15,"Year 7",0,"Year 10 or below","Government","Female","Mar",2,-0.37,503
2637,14,"Year 5",0,"Bachelor degree","Government","Female","Dec",3,1.2,536
2638,36,"Year 9",5,"Postgraduate","Catholic","Male","Jan",0,0.64,609
2639,25,"Year 7",45,"Bachelor degree","Government","Female","Aug",2,1.47,574
2640,58,"Year 7",20,"Bachelor degree","Government","Male","Oct",2,1.32,639
2641,27,"Year 5",5,"Certificate/Diploma","Government","Female","Aug",0,0.84,510
2642,37,"Year 9",30,"Bachelor degree","Government","Female","Oct",0,0.39,707
2643,14,"Year 9",10,"Year 12","Government","Female","Jun",0,0.47,591
2644,41,"Year 3",15,"Bachelor degree","Government","Male","Aug",2,0.32,392
2645,59,"Year 9",45,"Bachelor degree","Government","Female","Sep",3,1.21,760
2646,24,"Year 9",15,"Year 12","Independent","Female","Jan",3,0.54,659
2647,6,"Year 5",0,"Year 12","Government","Male","Aug",1,0.03,466
2648,54,"Year 9",25,"Certificate/Diploma","Catholic","Male","Jan",1,0.25,569
2649,34,"Year 3",75,"Postgraduate","Catholic","Male","Aug",3,1.73,387
2650,25,"Year 3",0,"Bachelor degree","Government","Female","Oct",1,1.37,456
2651,21,"Year 5",15,"Postgraduate","Independent","Female","Jan",1,3.18,623
2652,26,"Year 5",25,"Certificate/Diploma","Government","Female","Oct",2,-0.2,543
2653,19,"Year 5",0,"Bachelor degree","Government","Female","Mar",5,0.44,564
2654,27,"Year 9",15,"Certificate/Diploma","Government","Female","Jan",1,0.09,641
2655,30,"Year 7",0,"Year 12","Catholic","Male","Feb",3,0.43,557
2656,19,"Year 3",45,"Certificate/Diploma","Government","Female","Jul",3,0.51,503
2657,20,"Year 9",10,"Year 10 or below","Government","Female","Jan",1,-0.52,606
2658,13,"Year 7",5,"Year 12","Independent","Female","Oct",2,-0.71,633
2659,30,"Year 7",60,"Year 12","Catholic","Female","Nov",0,0.82,611
2660,35,"Year 7",5,"Certificate/Diploma","Government","Female","Oct",2,0.38,580
2661,7,"Year 9",45,"Year 10 or below","Catholic","Male","Oct",1,-0.04,727
2662,41,"Year 7",0,"Year 12","Government","Female","Sep",1,-0.13,514
2663,59,"Year 5",35,"Postgraduate","Government","Female","Sep",3,2.58,615
2664,20,"Year 5",25,"Year 12","Government","Male","Mar",2,0.2,517
2665,46,"Year 3",25,"Bachelor degree","Independent","Female","Mar",2,0.05,490
2666,50,"Year 5",10,"Year 10 or below","Government","Female","Nov",1,-1.92,488
2667,33,"Year 9",15,"Bachelor degree","Government","Male","Nov",3,0.57,648
2668,52,"Year 5",5,"Year 12","Government","Female","Dec",1,-1.35,506
2669,43,"Year 3",5,"Certificate/Diploma","Government","Female","Dec",0,0.31,450
2670,26,"Year 3",10,"Year 12","Government","Male","Mar",1,-0.32,411
2671,20,"Year 9",0,"Certificate/Diploma","Government","Female","Aug",1,0.1,593
2672,48,"Year 3",5,"Year 12","Government","Female","Nov",1,-0.56,396
2673,42,"Year 7",45,"Year 12","Government","Male","Jul",5,-0.69,690
2674,19,"Year 9",0,"Year 10 or below","Government","Male","Dec",2,-0.48,550
2675,24,"Year 9",15,"Certificate/Diploma","Independent","Female","Jan",2,1.31,664
2676,11,"Year 5",0,"Certificate/Diploma","Government","Male","Sep",1,0.24,486
2677,27,"Year 9",40,"Postgraduate","Government","Female","Oct",3,1.6,731
2678,5,"Year 5",10,"Year 10 or below","Government","Female","Oct",1,-1.3,559
2679,52,"Year 5",100,"Year 10 or below","Government","Female","Nov",3,-0.73,489
2680,39,"Year 5",50,"Year 12","Independent","Male","Mar",2,1.45,582
2681,43,"Year 5",25,"Certificate/Diploma","Government","Female","Jul",3,-0.26,533
2682,26,"Year 5",20,"Bachelor degree","Government","Male","Jun",2,0.3,534
2683,20,"Year 3",10,"Year 12","Government","Female","Dec",4,0.54,474
2684,27,"Year 7",25,"Year 12","Government","Female","Feb",1,-0.39,554
2685,29,"Year 9",45,"Certificate/Diploma","Government","Female","Feb",1,-0.62,658
2686,58,"Year 5",0,"Bachelor degree","Government","Male","Aug",2,1.51,528
2687,30,"Year 5",5,"Year 12","Catholic","Male","Nov",3,0.49,517
2688,48,"Year 5",0,"Certificate/Diploma","Government","Female","Sep",2,-0.43,549
2689,27,"Year 5",25,"Year 10 or below","Government","Male","Sep",1,-0.99,500
2690,31,"Year 9",5,"Year 12","Catholic","Male","Feb",1,1.52,604
2691,55,"Year 9",80,"Year 12","Government","Female","Dec",2,-0.18,837
2692,59,"Year 9",0,"Postgraduate","Government","Male","Feb",0,1.59,637
2693,35,"Year 3",5,"Bachelor degree","Government","Male","Feb",2,1.02,491
2694,22,"Year 5",30,"Certificate/Diploma","Government","Male","Nov",0,-0.25,547
2695,56,"Year 9",0,"Year 10 or below","Catholic","Female","Nov",2,0.1,578
2696,35,"Year 3",45,"Year 12","Government","Male","Dec",0,-1.05,600
2697,35,"Year 7",0,"Bachelor degree","Government","Male","May",2,1.11,590
2698,2,"Year 7",40,"Bachelor degree","Independent","Male","Nov",1,2.11,740
2699,35,"Year 7",50,"Certificate/Diploma","Government","Male","Sep",2,0.29,769
2700,4,"Year 7",10,"Year 12","Catholic","Male","Jan",1,0.8,593
2701,11,"Year 5",30,"Year 10 or below","Government","Male","Aug",1,0.23,456
2702,17,"Year 7",0,"Bachelor degree","Independent","Female","Jul",2,2.25,623
2703,56,"Year 7",55,"Postgraduate","Catholic","Female","Jul",1,1.65,784
2704,23,"Year 7",50,"Year 10 or below","Independent","Female","Jul",2,-0.43,773
2705,53,"Year 9",35,"Certificate/Diploma","Government","Female","Dec",2,0.76,722
2706,32,"Year 9",20,"Year 10 or below","Catholic","Female","Feb",5,-1.75,570
2707,45,"Year 7",20,"Year 12","Government","Male","Mar",3,0,510
2708,14,"Year 5",5,"Year 10 or below","Government","Female","Jul",3,-0.69,491
2709,29,"Year 9",20,"Certificate/Diploma","Government","Female","Oct",0,-0.48,648
2710,60,"Year 9",25,"Certificate/Diploma","Government","Female","Feb",5,1,593
2711,33,"Year 7",15,"Year 10 or below","Government","Female","Feb",2,-0.4,529
2712,31,"Year 9",60,"Year 12","Catholic","Male","Dec",2,0.81,809
2713,60,"Year 9",5,"Postgraduate","Government","Male","Apr",1,0.78,660
2714,29,"Year 3",50,"Certificate/Diploma","Government","Female","Aug",2,0.55,437
2715,50,"Year 3",15,"Certificate/Diploma","Government","Male","Feb",3,0.96,479
2716,32,"Year 5",35,"Year 12","Catholic","Female","Mar",2,-0.14,473
2717,42,"Year 3",10,"Certificate/Diploma","Government","Male","May",2,-0.14,463
2718,14,"Year 9",20,"Certificate/Diploma","Government","Male","Nov",0,0.43,626
2719,53,"Year 7",35,"Certificate/Diploma","Government","Male","Feb",2,-0.04,689
2720,23,"Year 7",10,"Year 12","Independent","Female","Jul",1,0.74,609
2721,21,"Year 5",0,"Year 12","Independent","Male","Sep",1,1.28,496
2722,51,"Year 7",50,"Year 10 or below","Government","Male","Jan",1,-0.79,585
2723,13,"Year 9",0,"Bachelor degree","Independent","Male","Jan",1,2,641
2724,47,"Year 9",0,"Certificate/Diploma","Independent","Male","Jul",2,1.54,639
2725,47,"Year 9",65,"Year 10 or below","Independent","Male","Dec",3,-0.2,784
2726,6,"Year 3",0,"Certificate/Diploma","Government","Male","Jul",2,0.81,382
2727,60,"Year 5",10,"Certificate/Diploma","Government","Female","Jan",1,0.44,505
2728,31,"Year 5",10,"Bachelor degree","Catholic","Male","Mar",1,1.41,560
2729,33,"Year 3",55,"Year 10 or below","Government","Male","Mar",1,-0.91,402
2730,36,"Year 3",20,"Postgraduate","Catholic","Male","Jan",1,2.4,478
2731,32,"Year 3",45,"Bachelor degree","Catholic","Male","Sep",2,2.12,408
2732,39,"Year 7",40,"Year 12","Independent","Male","Sep",3,0.21,585
2733,27,"Year 5",5,"Bachelor degree","Government","Male","May",3,0.44,495
2734,20,"Year 5",15,"Certificate/Diploma","Government","Female","Sep",2,0.48,533
2735,51,"Year 3",0,"Bachelor degree","Government","Male","Nov",2,0.4,452
2736,50,"Year 7",0,"Year 12","Government","Male","Jul",2,0.02,548
2737,55,"Year 5",5,"Bachelor degree","Government","Male","Oct",4,1.85,542
2738,55,"Year 7",0,"Bachelor degree","Government","Male","Dec",1,1.83,566
2739,27,"Year 9",0,"Year 12","Government","Male","May",2,-0.36,569
2740,48,"Year 5",20,"Year 10 or below","Government","Female","Jul",1,-1.05,459
2741,54,"Year 7",20,"Postgraduate","Catholic","Male","Jul",2,1.36,574
2742,48,"Year 9",35,"Year 10 or below","Government","Male","Jul",5,-0.7,560
2743,45,"Year 9",5,"Year 12","Government","Female","Feb",2,-0.4,651
2744,53,"Year 3",20,"Certificate/Diploma","Government","Female","May",2,0.5,491
2745,60,"Year 5",0,"Year 12","Government","Male","Sep",0,-0.76,489
2746,38,"Year 7",50,"Certificate/Diploma","Government","Male","Dec",1,0.28,665
2747,24,"Year 7",5,"Certificate/Diploma","Independent","Male","Oct",1,1.15,610
2748,2,"Year 3",0,"Year 12","Independent","Male","Aug",3,1.39,433
2749,45,"Year 7",50,"Bachelor degree","Government","Female","Aug",2,0.01,568
2750,19,"Year 3",0,"Certificate/Diploma","Government","Female","Oct",3,0.66,475
2751,42,"Year 9",50,"Year 12","Government","Male","Oct",2,0.36,796
2752,29,"Year 9",20,"Year 10 or below","Government","Male","Mar",2,-0.86,623
2753,53,"Year 9",50,"Year 10 or below","Government","Male","Dec",1,-0.78,781
2754,42,"Year 9",0,"Year 12","Government","Male","Mar",4,0.28,609
2755,37,"Year 3",5,"Bachelor degree","Government","Male","Jun",2,0.88,491
2756,53,"Year 9",55,"Year 10 or below","Government","Female","Mar",1,-0.4,840
2757,50,"Year 9",65,"Year 12","Government","Female","Nov",2,-0.6,755
2758,56,"Year 7",0,"Year 12","Catholic","Female","Sep",3,-0.18,575
2759,48,"Year 7",5,"Postgraduate","Government","Female","Dec",3,2.07,593
2760,5,"Year 9",30,"Postgraduate","Government","Male","Sep",0,1.87,794
2761,44,"Year 7",30,"Bachelor degree","Independent","Female","Dec",4,1.12,726
2762,58,"Year 7",35,"Year 12","Government","Female","Sep",4,-0.55,559
2763,49,"Year 3",10,"Year 12","Independent","Female","Jan",2,0.74,455
2764,26,"Year 5",0,"Bachelor degree","Government","Female","Jul",1,0.6,572
2765,26,"Year 3",60,"Bachelor degree","Government","Female","Aug",1,0.68,458
2766,34,"Year 5",20,"Bachelor degree","Catholic","Female","Aug",3,1.03,482
2767,56,"Year 7",30,"Postgraduate","Catholic","Male","Jan",4,1.49,702
2768,25,"Year 5",75,"Postgraduate","Government","Female","Jul",2,1.19,551
2769,27,"Year 3",0,"Year 12","Government","Female","Aug",3,-0.09,400
2770,20,"Year 5",0,"Year 12","Government","Female","Nov",2,0.54,484
2771,29,"Year 9",60,"Year 12","Government","Male","Jul",4,0.42,596
2772,10,"Year 9",5,"Certificate/Diploma","Catholic","Female","Nov",2,0.32,621
2773,8,"Year 7",10,"Certificate/Diploma","Government","Male","Mar",2,0.69,612
2774,42,"Year 7",55,"Year 12","Government","Female","Jul",1,0.1,736
2775,44,"Year 5",5,"Bachelor degree","Independent","Male","Feb",1,0.6,623
2776,60,"Year 9",10,"Year 10 or below","Government","Female","Apr",2,-0.14,575
2777,24,"Year 9",10,"Certificate/Diploma","Independent","Male","Jul",1,1.45,672
2778,50,"Year 7",5,"Certificate/Diploma","Government","Male","Nov",3,0.51,547
2779,45,"Year 9",0,"Bachelor degree","Government","Female","Aug",1,1.17,689
2780,2,"Year 5",55,"Bachelor degree","Independent","Male","Aug",2,2.73,700
2781,41,"Year 7",5,"Year 12","Government","Male","Jul",2,-0.16,513
2782,14,"Year 3",30,"Bachelor degree","Government","Male","May",1,0.93,461
2783,12,"Year 5",0,"Bachelor degree","Catholic","Female","Jul",1,0.32,557
2784,15,"Year 3",15,"Year 12","Government","Male","Feb",4,-0.43,456
2785,14,"Year 5",60,"Bachelor degree","Government","Male","Jul",2,0.65,548
2786,28,"Year 7",15,"Postgraduate","Independent","Female","Dec",2,2.76,678
2787,23,"Year 5",15,"Certificate/Diploma","Independent","Male","Mar",1,1.1,593
2788,60,"Year 7",45,"Year 10 or below","Government","Male","Jun",2,-0.31,478
2789,22,"Year 3",0,"Bachelor degree","Government","Female","Nov",5,0.46,424
2790,58,"Year 3",0,"Postgraduate","Government","Male","May",4,2.1,469
2791,51,"Year 9",0,"Bachelor degree","Government","Male","Nov",3,0.96,713
2792,8,"Year 3",20,"Bachelor degree","Government","Female","Dec",1,0.92,530
2793,50,"Year 5",10,"Bachelor degree","Government","Female","Oct",1,1.16,583
2794,19,"Year 5",15,"Bachelor degree","Government","Male","Apr",1,1.09,553
2795,38,"Year 5",0,"Postgraduate","Government","Male","Feb",2,1.13,580
2796,6,"Year 3",10,"Certificate/Diploma","Government","Female","Aug",1,0.5,460
2797,26,"Year 5",0,"Year 10 or below","Government","Male","Mar",2,-1.49,433
2798,33,"Year 9",5,"Certificate/Diploma","Government","Female","Aug",2,-0.03,602
2799,8,"Year 5",0,"Postgraduate","Government","Female","Dec",3,1.48,576
2800,55,"Year 7",10,"Year 12","Government","Male","Jul",2,-0.82,550
2801,19,"Year 9",40,"Postgraduate","Government","Male","Apr",4,0.99,739
2802,7,"Year 5",10,"Certificate/Diploma","Catholic","Female","Jul",5,0.4,553
2803,20,"Year 5",20,"Certificate/Diploma","Government","Male","May",2,0.33,538
2804,11,"Year 9",5,"Year 12","Government","Male","Dec",2,0.07,529
2805,45,"Year 9",10,"Bachelor degree","Government","Male","Mar",2,0.61,595
2806,23,"Year 3",50,"Certificate/Diploma","Independent","Female","Nov",0,1.12,600
2807,34,"Year 3",0,"Year 12","Catholic","Female","Dec",1,-0.46,420
2808,8,"Year 3",35,"Year 10 or below","Government","Female","Nov",0,-0.24,537
2809,43,"Year 5",5,"Year 12","Government","Female","Nov",1,-0.68,512
2810,29,"Year 7",15,"Year 10 or below","Government","Female","Sep",1,-0.27,500
2811,17,"Year 7",0,"Year 10 or below","Independent","Male","Oct",3,-0.32,541
2812,26,"Year 5",30,"Year 10 or below","Government","Male","Jan",1,-0.65,463
2813,41,"Year 5",15,"Bachelor degree","Government","Female","Nov",2,1.97,514
2814,53,"Year 5",25,"Bachelor degree","Government","Female","May",1,1.95,615
2815,26,"Year 3",30,"Postgraduate","Government","Male","Dec",5,2.54,470
2816,14,"Year 3",25,"Bachelor degree","Government","Female","Oct",2,0.53,439
2817,41,"Year 9",10,"Bachelor degree","Government","Female","Jul",2,1.17,635
2818,29,"Year 7",55,"Year 12","Government","Female","Jan",2,-0.26,543
